,Title,Links,Description,Present Prices,Old Price,From
2383,"Asus ROG Strix G17 G713QR | 2021 Model | 17.3” FHD 300Hz Gaming Laptop ( Ryzen 9 5900HX, 16GB, 1TB SSD, RTX3070 8GB, W10 )",https://computermania.com.bd/product/asus-rog-strix-g17-2021-model/,," 227,000"," 245,900",ComputerMania-
2384,"Asus ROG Strix G17 G713QR | 2021 Model | 17.3” FHD 300Hz Gaming Laptop ( Ryzen 9 5900HX, 32GB, 1TB SSD, RTX3070 8GB, W10 )",https://computermania.com.bd/product/rog-strix-g17-2021-model/,," 235,000"," 253,900",ComputerMania-
2385,"Asus ROG Strix G17 G713RW | 2022 Model | 17.3” FHD 360Hz Gaming Laptop ( Ryzen 9 6900HX, 16GB, 1TB SSD, RTX™ 3070 Ti 8GB, W11 )",https://computermania.com.bd/product/asus-rog-strix-2022-g17-price-in-bd/,," 99,999"," 110,900",ComputerMania-
2386,"Asus ROG Strix GA15 G15DHM Gaming Desktop PC ( Ryzen 5 3600X, 8GB, 1TB + 256GB, GTX1650 Super 6GB, W10 )",https://computermania.com.bd/product/asus-rog-strix-ga15-g15dhm/,," 99,999"," 110,900",ComputerMania-
2387,"Asus ROG Strix Scar 15 G533ZW | 2022 Model | 15.6” FHD 300Hz Gaming Laptop ( i9-12900H, 32GB, 2TB SSD, RTX 3070Ti 8GB , W11 )",https://computermania.com.bd/product/rog-strix-scar-15-price-in-bangladesh/,," 263,000"," 299,000",ComputerMania-
2388,"Asus ROG Strix Scar 15 G533ZX | 2022 Model | 15.6” WQHD 240Hz Gaming Laptop ( i9-12900H, 32GB, 2TB SSD, RTX 3080Ti 16GB , W11 )",https://computermania.com.bd/product/asus-rog-strix-scar-15-price-in-bangladesh/,," 348,000"," 375,900",ComputerMania-
2389,"Asus ROG Strix SCAR 17 G733QS | 2021 Model | 17.3” FHD 360Hz Gaming Laptop ( Ryzen 9 5900HX, 16GB, 1TB SSD, RTX3080 16GB, W10 )",https://computermania.com.bd/product/rog-strix-scar-17-2021/,," 348,000"," 375,900",ComputerMania-
2390,"Asus ROG Strix Scar 17 G733ZW | 2022 Model | 17.3” FHD 360Hz Gaming Laptop ( i9-12900H, 32GB, 2TB SSD, RTX 3070Ti 8GB , W11 )",https://computermania.com.bd/product/rog-strix-scar-17-price-in-bangladesh/,,,,ComputerMania-
2391,"Asus ROG Strix Scar 17 G733ZX | 2022 Model | 17.3” WQHD 240Hz Gaming Laptop ( i9-12900H, 32GB, 2TB SSD, RTX 3080Ti 16GB , W11 )",https://computermania.com.bd/product/asus-rog-strix-scar-17-price-in-bangladesh/,," 438,000"," 458,000",ComputerMania-
2392,"Asus ROG Zephyrus Duo 16 GX650RM | 2022 Model | 16” WQXGA 165Hz Display Gaming Laptop ( Ryzen™ 9 6980HX, 32GB, 4TB SSD, RTX 3060 6GB, W11 )",https://computermania.com.bd/product/asus-rog-zephyrus-duo-16/,," 230,100"," 239,900",ComputerMania-
2393,"Asus ROG Zephyrus Duo 16 GX650RS | 2022 Model | 16” WUXGA 240Hz Display Gaming Laptop ( Ryzen™ 9 6980HX, 32GB, 4TB SSD, RTX 3080, W11 )",https://computermania.com.bd/product/asus-rog-zephyrus-duo-16-price-in-bd/,," 230,100"," 239,900",ComputerMania-
2394,"Asus ROG Zephyrus Duo 16 GX650RW | 2022 Model | 16” WQXGA 165Hz Display Gaming Laptop ( Ryzen™ 9 6980HX, 32GB, 4TB SSD, RTX 3070Ti, W11 )",https://computermania.com.bd/product/asus-rog-zephyrus-duo-16-price/,," 230,100"," 239,900",ComputerMania-
2395,"Asus ROG Zephyrus Duo 16 GX650RX | 2022 Model | 16” WQUXGA 120Hz Display Gaming Laptop ( Ryzen™ 9 6980HX, 32GB, 4TB SSD, RTX 3080Ti, W11 )",https://computermania.com.bd/product/asus-rog-zephyrus-duo-16-price-in-bangladesh/,," 230,100"," 239,900",ComputerMania-
2396,"Asus ROG Zephyrus G14 GA402RK | 2021 Model | 14” WQXGA Gaming Laptop ( Ryzen 9 6900HS, 16GB, 1TBB SSD, Radeon RX 6800S, W11 )",https://computermania.com.bd/product/rog-zephyrus-g14-ga402rk-price-in-bd/,," 230,100"," 239,900",ComputerMania-
2397,"Asus ROG Zephyrus G15 GA503QR | 2021 Model | 15.6” QHD Display 165Hz Gaming Laptop ( Ryzen 9 5900HS, 16GB, 1TB SSD, RTX3070 8GB, W10 )",https://computermania.com.bd/product/asus-rog-zephyrus-g15-2021/,," 230,100"," 239,900",ComputerMania-
2398,"Asus ROG Zephyrus G15 GA503QR | 2021 Model | 15.6-inch 165Hz QHD Gaming Laptop ( Ryzen™ 9 5900HS, 16GB, 1TB SSD, RTX 3070, W10)",https://computermania.com.bd/product/rog-zephyrus-g15-2021-amd-5th-gen/,," 230,100"," 239,900",ComputerMania-
2399,"Asus ROG Zephyrus G15 GA503QR | 2021 Model | 15.6-inch 165Hz QHD Gaming Laptop ( Ryzen™ 9 5900HS, 24GB, 1TB SSD, RTX 3070, W10 )",https://computermania.com.bd/product/rog-zephyrus-g15/,," 238,900"," 258,900",ComputerMania-
2400,"Asus ROG Zephyrus G15 GA503QS | 2021 Model | 15.6-inch 165Hz QHD Gaming Laptop ( Ryzen™ 9 5900HS, 16GB, 1TB SSD, RTX 3080, W10 )",https://computermania.com.bd/product/rog-zephyrus-g15-amd-ryzen-9/,," 290,000"," 313,500",ComputerMania-
2401,"Asus ROG Zephyrus G15 GA503QS | 2021 Model | 15.6-inch 165Hz QHD Gaming Laptop ( Ryzen™ 9 5900HS, 32GB, 1TB SSD, RTX 3080, W10 )",https://computermania.com.bd/product/rog-zephyrus-g15-2021/,," 305,000"," 329,500",ComputerMania-
2402,"Asus ROG Zephyrus G15 GA503QS | 2021 Model | 15.6-inch 144Hz FHD Gaming Laptop ( Ryzen 7 5800HS, 8GB, 512GB SSD, RTX 3080, W10 )",https://computermania.com.bd/product/asus-zephyrus-g15-amd-5th-gen/,," 128,000"," 134,500",ComputerMania-
2403,"Asus ROG Zephyrus M15 GU502LU | 2020 Model |15.6” FHD 144Hz Gaming Laptop ( I7-10750H, 8GB, 512GB SSD, GTX1660Ti 6GB, W10 )",https://computermania.com.bd/product/asus-rog-zephyrus-m15-gu502lu/,," 128,000"," 134,500",ComputerMania-
2404,"Asus ROG Zephyrus M16 GU603HE | 2021 Model | 16-inch WQXGA 165Hz Gaming Laptop ( i9-11900H, 16GB, 1TB SSD, RTX™ 3050Ti  4GB, W10 )",https://computermania.com.bd/product/rog-zephyrus-m16-price-in-bd/,," 249,900",,ComputerMania-
2405,"Asus ROG Zephyrus M16 GU603HR | 2021 Model | 16-inch WQXGA 165Hz Gaming Laptop ( i9-11900H, 16GB, 1TB SSD, RTX™ 3070 8GB, W10 )",https://computermania.com.bd/product/asus-rog-zephyrus-m16-price-in-bd/,," 249,900",,ComputerMania-
2406,"Asus ROG Zephyrus M16 GU603ZE | 2022 Model | 16-inch WQXGA 165Hz Gaming Laptop ( i9-12900H, 16GB, 1TB SSD,  3050Ti 4GB, W11 )",https://computermania.com.bd/product/zephyrus-m16-price-in-bd/,," 249,900",,ComputerMania-
2407,"Asus ROG Zephyrus M16 GU603ZW | 2022 Model | 16-inch WQXGA 165Hz Gaming Laptop ( i9-12900H, 32GB, 1TB SSD,  3070Ti 8GB, W11 )",https://computermania.com.bd/product/zephyrus-m16-price-in-bangladesh/,," 278,000"," 299,000",ComputerMania-
2408,"Asus ROG Zephyrus M16 GU603ZX | 2022 Model | 16-inch WQXGA 165Hz Gaming Laptop ( i9-12900H, 32GB, 2TB SSD, RTX™ 3080Ti 16GB, W11 )",https://computermania.com.bd/product/rog-zephyrus-m16-price-in-bangladesh/,," 445,000",,ComputerMania-
2409,"Asus ROG Zephyrus S17 GX703HM | 2021 Model | 17.3-inch 4K UHD Display 120Hz Gaming Laptop ( i7-11800H, 16GB, 3TB SSD, RTX™ 3060 6GB, W10 )",https://computermania.com.bd/product/rog-zephyrus-s17-2021-price/,," 169,000"," 182,700",ComputerMania-
2410,"Asus ROG Zephyrus S17 GX703HR | 2021 Model | 17.3-inch 4K UHD Display 120Hz Gaming Laptop ( i9-11900H, 16GB, 3TB SSD, RTX™ 3070 8GB, W10 )",https://computermania.com.bd/product/asus-rog-zephyrus-s17-price/,," 169,000"," 182,700",ComputerMania-
2411,"Asus ROG Zephyrus S17 GX703HS | 2021 Model | 17.3-inch 4K UHD Display 120Hz Gaming Laptop ( i9-11900H, 16GB, 3TB SSD, RTX™ 3080 16GB, W10 )",https://computermania.com.bd/product/asus-rog-zephyrus-s17-price-in-bd/,," 169,000"," 182,700",ComputerMania-
2412,"Asus ROG Zephyrus S17 GX703HS | 2021 Model | 17.3-inch WQHD Display 165Hz Gaming Laptop ( i9-11900H, 16GB, 2TB SSD, RTX™ 3080 16GB, W10 )",https://computermania.com.bd/product/asus-rog-zephyrus-s17/,," 169,000"," 182,700",ComputerMania-
2413,"ASUS TUF Dash F15 | 2022 Model | 15.6” FHD 144Hz Display Gaming Laptop ( i7-12650H, 8GB, 512GB SSD, RTX 3050 Ti 4GB, W11 )",https://computermania.com.bd/product/asus-tuf-dash-f15-12th-gen-price-in-bd/,," 169,000"," 182,700",ComputerMania-
2414,"ASUS TUF Dash F15 | 2022 Model | 15.6” WQHD 165Hz Display Gaming Laptop ( i7-12650H, 16GB, 1TB SSD, RTX 3060 6GB, W11 )",https://computermania.com.bd/product/asus-tuf-dash-f15-2022-price-in-bd/,," 169,000"," 182,700",ComputerMania-
2415,"Asus TUF F15 FX507Z |  2022 Model | 15.6″ FHD 144Hz Gaming Laptop Mecha Gray ( I7-12700H, 8GB, 512GB SSD, RTX 3060 6GB, W11 )",https://computermania.com.bd/product/tuf-f15-2022-price-in-bd/,," 169,000"," 182,700",ComputerMania-
2416,"ASUS TUF Gaming A15 |  2022 Model | 15.6” FHD 144Hz Display Gaming Laptop (  R7-6800H , 8GB, 512GB SSD, RTX 3050 Ti, W11 )",https://computermania.com.bd/product/tuf-a15-price-in-bd/,," 129,000"," 139,500",ComputerMania-
2417,"ASUS TUF Gaming A15 |  2022 Model | 15.6” WQHD 165Hz Display Gaming Laptop (  R7-6800H , 16GB, 1TB SSD, RTX 3060, W11 )",https://computermania.com.bd/product/asus-tuf-a15-2022-price-in-bd/,," 129,000"," 139,500",ComputerMania-
2418,"Asus TUF Gaming A17 FA707RC |  2022 Model | 17.3” FHD 144Hz Gaming Laptop ( Ryzen 7 6800H, 8GB DDR5, 512GB SSD, RTX3050 4GB, W11 )",https://computermania.com.bd/product/asus-tuf-a17-fa707rc/,," 129,000"," 139,500",ComputerMania-
2419,"ASUS TUF Gaming A17 FA707RM |  2022 Model | 17.3” FHD 144Hz Display Gaming Laptop (  R7-6800H , 8GB, 512GB SSD, RTX 3060, W11 )",https://computermania.com.bd/product/asus-tuf-a17-2022-price-in-bd/,," 95,000",,ComputerMania-
